# ModEM impedance responses for written by Matlab function write_data_modem                                                         
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>   27.511-112.561
>     18    78
1.778279E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX   3.171036E-01   2.080672E-01   2.000000E+15
1.778279E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   3.863341E+00   3.211179E+00   2.000000E+15
1.778279E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -4.770583E+00  -4.167405E+00   2.000000E+15
1.778279E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY  -2.119148E-01   1.620151E-01   2.000000E+15
3.162277E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX   1.433463E-01   3.616495E-01   2.000000E+15
3.162277E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   3.153208E+00   2.419593E+00   2.000000E+15
3.162277E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -3.784765E+00  -3.225091E+00   2.000000E+15
3.162277E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY  -1.200014E-01  -9.802698E-02   2.000000E+15
5.623415E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -7.102547E-02   4.003659E-01   2.000000E+15
5.623415E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   2.573602E+00   1.872177E+00   2.000000E+15
5.623415E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -2.935461E+00  -2.526537E+00   2.000000E+15
5.623415E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   2.711548E-02  -2.147425E-01   2.000000E+15
1.000000E+01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -2.256610E-01   3.417542E-01   2.000000E+15
1.000000E+01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   2.077991E+00   1.494931E+00   2.000000E+15
1.000000E+01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -2.228589E+00  -1.973994E+00   2.000000E+15
1.000000E+01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   1.319294E-01  -2.131994E-01   2.000000E+15
1.778279E+01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -3.412752E-01   2.437104E-01   2.000000E+15
